type,description,severity,location.type,location.coordinates[0],location.coordinates[1],location.name,reportedAt,verified
poor_lighting,Else total impact phone person than coach fall.,2,Point,77.25020218097966,28.504823521809595,Sangam Vihar,2024-11-08T04:04:25,False
other,Everybody garden one long pull beyond article.,3,Point,77.03526921746366,28.813358746266072,Bawana,2025-04-02T10:39:37,False
unsafe_area,Program smile among decision social heart.,2,Point,77.22007304715311,28.644762141996825,GB Road,2025-01-02T10:49:50,False
theft,Usually list front investment he three yourself stage wait.,4,Point,77.25092462027627,28.591443632975686,Nizamuddin Station,2025-02-27T18:22:03,False
harassment,Her arm green form beyond lead recognize rise thousand catch own.,3,Point,77.13422696412678,28.665887250975196,Zakhira Flyover,2025-05-17T23:06:17,False
other,Evidence recognize spring happy peace probably little including could worry whatever spend.,5,Point,77.08878979677529,28.692742496202705,Begumpur,2024-06-20T22:23:39,False
other,Them wide save question do machine school soldier give voice.,5,Point,77.1064677723982,28.720827978121747,Rithala Metro,2025-06-10T23:29:17,True
poor_lighting,Would tax toward safe family crime century mind occur task measure campaign.,2,Point,77.2154940911666,28.538621142982944,Malviya Nagar,2025-04-19T22:17:47,True
other,Feeling pull nature themselves collection land break.,2,Point,77.21059402504153,28.521352729826734,Saket,2025-02-26T19:39:38,False
harassment,Drive deep send process become itself respond civil upon total short detail.,4,Point,77.1911686225333,28.648636204343365,Mera Bridge,2024-09-22T12:39:38,False
poor_lighting,Week provide program two plant man somebody four difference office under ask.,2,Point,77.03716835056011,28.58609479303863,Dwarka Sec 9,2024-10-25T18:29:05,False
other,Travel sea rise president size whom join do else fact.,3,Point,77.2773270982706,28.68145714258604,Seelampur,2024-07-27T17:32:56,False
unsafe_area,Future or could walk of camera finish.,5,Point,77.12348116832278,28.536449963090877,Mahipalpur,2024-11-09T03:03:49,True
theft,Say financial operation couple hold interest side something value call professional opportunity blood.,3,Point,77.08861308684098,28.48278166185316,Sikandarpur Metro,2024-06-18T01:01:54,False
other,System firm staff father despite quite challenge exist section support still alone.,4,Point,77.0688633033654,28.48001784630339,IFFCO Chowk,2024-10-16T19:18:13,True
unsafe_area,Maybe read event summer off piece democratic factor whom.,4,Point,77.19151961408787,28.648131566643894,Mera Bridge,2024-07-07T07:33:41,False
other,Check respond summer various different save type simply task road.,3,Point,77.21993839591049,28.642587769834503,Kamla Bridge,2024-10-08T15:13:09,True
unsafe_area,Yard nature front question wrong serious hospital month.,4,Point,77.22036087062654,28.64401826519915,GB Road,2024-10-02T09:30:41,True
harassment,Recent crime task hour capital sell oil source sure.,4,Point,77.18596432413698,28.49797714195865,Chattarpur,2025-03-17T01:13:25,False
theft,Leader clear case receive fact certain design security same.,5,Point,77.21514118485247,28.539856853711285,Malviya Nagar,2024-06-18T00:30:35,True
other,Rise offer question write challenge wear interview success unit benefit.,4,Point,77.21618585378427,28.53876935370935,Malviya Nagar,2024-12-15T12:13:50,False
theft,War bring middle full its chance reveal each.,2,Point,77.42567919059859,28.706464814358007,Hindon Flyover,2024-07-30T14:42:30,False
poor_lighting,However few other common seat simply yard provide bed.,3,Point,77.0877387907945,28.48197557888509,Sikandarpur Metro,2024-12-11T13:08:29,True
theft,Every president happen build bar majority protect meeting age of.,2,Point,77.24275007840566,28.56726422907515,Moolchand Flyover,2025-01-22T20:41:32,False
theft,Event seat some Congress machine popular its number between as training somebody.,2,Point,77.2199871591064,28.642201367387397,Kamla Bridge,2024-08-25T06:41:12,False
unsafe_area,Spend after new movie speech major million once research so buy.,4,Point,76.99408284942852,28.60942736893441,Najafgarh,2025-04-02T21:44:50,False
harassment,Whole today Congress out conference never song but.,4,Point,77.24984276938949,28.592151305821425,Nizamuddin Station,2024-08-03T12:02:26,False
poor_lighting,Deal claim none surface alone woman media hair name institution war a feel.,3,Point,77.03494392311238,28.81305650409479,Bawana,2025-01-02T04:56:56,False
unsafe_area,Process knowledge officer reason mission worry goal Mrs decide.,5,Point,77.21668907081832,28.53869432438221,Malviya Nagar,2024-07-22T22:13:14,True
other,Down could feel strategy whatever own.,3,Point,77.21146288464011,28.645345651089983,Paharganj,2024-09-06T09:01:37,False
theft,Grow campaign performance avoid effort high tough hundred bar effect international reason movie.,2,Point,77.12349915988923,28.535989449157377,Mahipalpur,2024-07-11T21:02:14,True
poor_lighting,Run yet recent cover head price star painting information child yeah its ago page.,2,Point,77.20990417502917,28.522020853312128,Saket,2024-07-14T13:58:12,False
theft,By body nature at policy guy four event than.,5,Point,77.2094347207128,28.66204902697526,Sadar Bazar,2024-09-10T03:40:31,True
unsafe_area,Act help why her bit understand compare rock fill.,3,Point,77.20918398673804,28.66141785971178,Sadar Bazar,2025-04-29T10:51:45,False
other,Believe give occur example even between answer fish sell Congress south question.,3,Point,77.20997895980551,28.52204279732661,Saket,2025-04-16T19:02:49,True
other,Necessary think I or else rather require price central nothing environment truth.,4,Point,77.19299394620596,28.649261697569035,Mera Bridge,2025-02-17T17:06:13,False
poor_lighting,Religious eat participant religious consumer worry sometimes maybe every into.,2,Point,77.05268293248872,28.622202656280045,Uttam Nagar,2025-03-20T11:59:04,True
poor_lighting,Figure teach water image fine bed bag role.,3,Point,77.18507743779618,28.49921105075317,Chattarpur,2024-07-20T20:07:01,True
poor_lighting,Offer be experience upon space action way quality.,2,Point,77.03667897708543,28.586101392482202,Dwarka Sec 9,2025-06-11T14:22:21,False
other,Look middle your thousand recently if pattern.,5,Point,77.2034732534579,28.52757955167244,Hauzrani,2025-06-03T05:27:54,False
poor_lighting,Research reflect see each school week.,2,Point,77.24611005095615,28.54533775316672,Sant Nagar,2025-04-30T05:41:29,True
other,Range amount large collection us shake tough company happen card government anything.,4,Point,77.25105183581469,28.50490815795959,Sangam Vihar,2024-12-23T21:51:23,False
harassment,Color wide full quickly story surface tax face low enter.,4,Point,77.22147757311643,28.709552033135594,Majnu Ka Tilla,2024-06-15T08:12:49,False
theft,Notice design fight value poor stay along leg pay major green past forget government.,5,Point,77.03690826302785,28.58713146819102,Dwarka Sec 9,2024-06-16T11:25:52,True
poor_lighting,Three control great big man be method child buy maintain.,2,Point,77.42641778206031,28.70629251259451,Hindon Flyover,2024-08-13T21:58:08,True
theft,Difficult house federal into consider speech board just style.,2,Point,77.27697074057447,28.68180415805738,Seelampur,2024-08-16T07:47:37,True
unsafe_area,Government its grow that cup couple American.,4,Point,77.03704144556829,28.585698171254492,Dwarka Sec 9,2024-11-14T16:49:26,False
theft,Season too civil current look professor entire inside nearly son research.,5,Point,77.22066415539503,28.643756807438876,Kamla Bridge,2024-10-18T15:33:41,False
poor_lighting,Maybe type successful home body blue again choose matter should door.,3,Point,77.05268849915427,28.622444053032535,Uttam Nagar,2025-03-04T21:41:56,True
other,Involve others account lose executive bar investment pay role cost.,2,Point,77.0895689129964,28.693668600676514,Begumpur,2024-10-01T15:47:32,True
other,Ten yes easy star cup relationship special.,2,Point,77.17146203600662,28.46000245024152,Fatehpur Beri,2025-03-13T18:31:59,False
other,Particularly country talk pick chance build husband event court certainly adult current.,3,Point,77.03659500668913,28.812540055337927,Bawana,2025-05-16T03:42:56,False
harassment,Herself modern record woman develop international.,4,Point,77.42650510083237,28.70744898512749,Hindon Flyover,2024-07-08T07:12:34,False
theft,Interview appear body hair wall represent east time consider a produce focus.,3,Point,77.21110938556102,28.64549993093314,Paharganj,2024-10-03T06:44:07,False
poor_lighting,Exactly paper issue edge man free born protect raise side candidate guess.,3,Point,77.08969370062836,28.482700162684793,Sikandarpur Metro,2025-04-25T01:27:51,False
unsafe_area,Sea open painting draw every once beautiful blood picture own.,4,Point,77.42622628940562,28.707316826740513,Hindon Flyover,2024-06-30T09:53:57,True
poor_lighting,Why this stage cover knowledge better walk people feeling listen set move child.,3,Point,77.25029418112338,28.504894999577996,Sangam Vihar,2024-08-03T02:52:07,False
other,Industry represent through service suffer night girl hand.,2,Point,77.2050868240191,28.52823521871768,Hauzrani,2025-02-14T02:09:09,False
theft,Treat attack industry use mean against out.,3,Point,76.99254340274291,28.610211440851018,Najafgarh,2025-03-12T01:09:40,False
other,Face what article win couple sport manager.,3,Point,77.08882073961132,28.692388574255077,Begumpur,2025-01-07T06:22:02,True
poor_lighting,Will close seek his single husband even contain civil design recent these.,2,Point,77.25112214847357,28.504465988297106,Sangam Vihar,2025-04-17T12:45:05,True
other,Lay remain modern field detail remain need commercial animal draw although challenge.,3,Point,77.15214716105349,28.649368531907758,Shadipur Metro,2025-05-23T15:09:38,False
unsafe_area,Until establish so politics eat statement movement ability girl.,2,Point,77.22160078650768,28.709190462405118,Majnu Ka Tilla,2025-02-04T11:53:03,False
harassment,Foot watch this enough card together far world personal action.,2,Point,77.03726877928895,28.58744374299304,Dwarka Sec 9,2024-10-30T12:43:54,False
unsafe_area,Room evidence eight administration price test voice on.,2,Point,77.06835343534273,28.47993957302824,IFFCO Chowk,2025-03-22T02:31:45,False
unsafe_area,Watch either phone page deal kind food daughter picture teach.,2,Point,77.21908236450433,28.64250956678576,Kamla Bridge,2024-11-15T01:22:29,False
poor_lighting,Land role its chance look many least.,2,Point,77.25104727048473,28.59090639496521,Nizamuddin Station,2025-04-27T05:18:46,False
other,Country make role positive again clear concern hour.,2,Point,77.08827956605832,28.482044171256305,Sikandarpur Metro,2025-02-05T12:42:03,False
poor_lighting,Attorney author early training wife beyond money risk.,2,Point,77.27749063007607,28.682351709308797,Seelampur,2025-04-24T06:25:36,False
harassment,Owner help again step shake popular.,5,Point,77.25104765027311,28.50500364623121,Sangam Vihar,2024-07-01T11:04:31,True
unsafe_area,Eat base central physical add whom whatever.,3,Point,77.27730449687796,28.68237572219961,Seelampur,2024-07-25T18:32:21,True
theft,Save full religious dark lose none know clear forward choice argue reality.,2,Point,77.21556013146227,28.538732514181387,Malviya Nagar,2025-02-13T03:58:50,False
harassment,But stay bill father memory student center treatment agency interview challenge pretty.,5,Point,77.19169661571368,28.64824708120473,Mera Bridge,2024-09-10T04:47:01,False
poor_lighting,Rather resource top man yard different what example baby free.,2,Point,77.24373244198891,28.568675303833928,Moolchand Flyover,2024-11-01T11:25:53,False
other,Time page concern most outside quickly change.,3,Point,77.08954842641381,28.48248092684813,Sikandarpur Metro,2025-02-28T14:49:38,True
theft,Person expert then even material hard enter trade sometimes.,2,Point,77.10620907602673,28.72022474348157,Rithala Metro,2025-04-16T20:03:38,False
poor_lighting,Technology within sing chair challenge land.,2,Point,77.25130856154726,28.591286542744843,Nizamuddin Station,2025-04-19T22:34:32,False
harassment,Spring both into risk certain follow camera should good management loss win.,4,Point,77.21087601091583,28.52171801908225,Saket,2025-02-03T04:02:27,True
other,Catch want TV himself near much manage movie discover base.,5,Point,77.25148460425648,28.505246083985714,Sangam Vihar,2025-03-19T02:56:08,False
unsafe_area,Money since specific despite beautiful gun data sure gun listen card.,2,Point,77.24262022009916,28.567210912689124,Moolchand Flyover,2024-07-27T06:07:11,True
harassment,Treat guess support single cause leave.,5,Point,77.08791666835049,28.69350951574363,Begumpur,2025-05-04T20:30:16,False
poor_lighting,Will tree drug still argue case while region help ago who he reduce.,2,Point,77.0896348208857,28.692238156647868,Begumpur,2025-02-26T20:38:28,False
